"Row.names"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"M6-5"	"C8-2"	"D7-4"	"F4-3"	"A4-3"
"ASV808"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	108	0	0
"ASV809"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	108	0	0
"ASV81"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	625
"ASV810"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	108	0
"ASV811"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	0	108	0
"ASV812"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	107	0	0	0	0
"ASV813"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	107	0	0	0	0
"ASV814"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	107	0	0	0	0
"ASV815"	"Bacteria"	NA	NA	NA	NA	NA	NA	107	0	0	0	0
"ASV816"	"Bacteria"	NA	NA	NA	NA	NA	NA	107	0	0	0	0
"ASV817"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	107	0	0	0	0
"ASV818"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	107	0	0	0	0
"ASV819"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	107	0	0	0	0
"ASV82"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Bartonella"	"apis"	0	0	0	0	611
"ASV820"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	107	0	0
"ASV821"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	106	0	0	0	0
"ASV822"	"Bacteria"	NA	NA	NA	NA	NA	NA	106	0	0	0	0
"ASV823"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	106	0	0	0	0
"ASV824"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	106	0	0	0	0
"ASV825"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	106	0	0	0	0
"ASV826"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	106	0	0
"ASV827"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	106	0
"ASV828"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	105	0	0
"ASV829"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	105	0	0
"ASV83"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	611
"ASV830"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"Dysgonomonas"	NA	0	0	105	0	0
"ASV831"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	105	0
"ASV832"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	105	0
"ASV833"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	104	0	0	0	0
"ASV834"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	104	0	0	0	0
"ASV835"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	104	0	0
"ASV836"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	104	0	0
"ASV837"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	103	0	0	0	0
"ASV838"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	103	0	0	0	0
"ASV839"	"Bacteria"	NA	NA	NA	NA	NA	NA	103	0	0	0	0
"ASV84"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	609
"ASV840"	NA	NA	NA	NA	NA	NA	NA	0	0	103	0	0
"ASV841"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	0	0	103	0	0
"ASV842"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	103	0	0
"ASV843"	"Bacteria"	NA	NA	NA	NA	NA	NA	102	0	0	0	0
"ASV844"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	102	0	0
"ASV845"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellis"	0	0	0	102	0
"ASV846"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	102	0
"ASV847"	NA	NA	NA	NA	NA	NA	NA	0	0	0	102	0
"ASV848"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	102	0
"ASV849"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	102	0
"ASV85"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	599
"ASV850"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA	0	101	0	0	0
"ASV851"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	101	0	0	0
"ASV852"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	101	0	0
"ASV853"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"Dysgonomonas"	NA	0	0	101	0	0
"ASV854"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	101	0	0
"ASV855"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	101	0	0
"ASV856"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	101	0	0
"ASV857"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	101	0	0
"ASV858"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	100	0	0	0	0
"ASV859"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	100	0	0	0	0
"ASV86"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	598
"ASV860"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	100	0	0	0	0
"ASV861"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	100	0	0	0	0
"ASV862"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	100	0	0	0	0
"ASV863"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	100	0	0	0	0
"ASV864"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	100	0	0	0	0
"ASV865"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	100	0	0
"ASV866"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	100	0	0
"ASV867"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	99	0	0	0	0
"ASV868"	"Bacteria"	NA	NA	NA	NA	NA	NA	99	0	0	0	0
"ASV869"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	99	0	0	0	0
"ASV87"	"Eukaryota"	NA	NA	NA	NA	NA	NA	0	0	0	63	531
"ASV870"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	99	0	0	0	0
"ASV871"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	99	0	0	0	0
"ASV872"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	99	0
"ASV873"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	98	0	0	0	0
"ASV874"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	98	0	0	0	0
"ASV875"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	98	0
"ASV876"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	98	0
"ASV877"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	98	0
"ASV878"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	97	0	0	0	0
"ASV879"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	97	0	0
"ASV88"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	590
"ASV880"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	97	0	0
"ASV881"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	97	0
"ASV882"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	97	0
"ASV883"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	96	0	0	0	0
"ASV884"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	96	0	0
"ASV885"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	96	0	0
"ASV886"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	96	0	0
"ASV887"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	96	0	0
"ASV888"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	96	0
"ASV889"	NA	NA	NA	NA	NA	NA	NA	0	0	0	96	0
"ASV89"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	581	0	0	0
"ASV890"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	95	0	0	0	0
"ASV891"	"Bacteria"	NA	NA	NA	NA	NA	NA	95	0	0	0	0
"ASV892"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	95	0	0	0	0
"ASV893"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	95	0	0	0	0
"ASV894"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA	0	0	95	0	0
"ASV895"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	95	0	0
"ASV896"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	95	0	0
"ASV897"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	95	0	0
"ASV898"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	95	0
"ASV899"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	95	0
"ASV9"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	156	0	0	1592
"ASV90"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	580
"ASV900"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	95	0
"ASV901"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	94	0	0	0	0
"ASV902"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	94	0	0	0	0
"ASV903"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	94	0
"ASV904"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	93	0	0	0	0
"ASV905"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	93	0	0	0	0
"ASV906"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	93	0	0
"ASV907"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	93	0
"ASV908"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	93	0
"ASV909"	"Bacteria"	NA	NA	NA	NA	NA	NA	92	0	0	0	0
"ASV91"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	571	0	0
"ASV910"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	92	0	0	0	0
"ASV911"	"Bacteria"	NA	NA	NA	NA	NA	NA	92	0	0	0	0
"ASV912"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	92	0	0	0	0
"ASV913"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	92	0	0	0	0
"ASV914"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	92	0	0
"ASV915"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	92	0
"ASV916"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	92	0
"ASV917"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	91	0	0	0	0
"ASV918"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	91	0	0	0	0
"ASV919"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	91	0	0	0	0
"ASV92"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	565
"ASV920"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	91	0	0
"ASV921"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	91	0	0
"ASV922"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	90	0	0	0	0
"ASV923"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	90	0	0	0	0
"ASV924"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"Dysgonomonas"	NA	0	0	90	0	0
"ASV925"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	90	0	0
"ASV926"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	90	0
"ASV927"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	90	0
"ASV928"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	0	90
"ASV929"	"Bacteria"	NA	NA	NA	NA	NA	NA	89	0	0	0	0
"ASV93"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	548	0	0	0
"ASV930"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	89	0	0	0	0
"ASV931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	89	0	0	0	0
"ASV932"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	89	0	0	0	0
"ASV933"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	89	0	0	0	0
"ASV934"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	89	0	0
"ASV935"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	89	0
"ASV936"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	88	0	0	0	0
"ASV937"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	88	0	0	0	0
"ASV938"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	88	0	0
"ASV939"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	88	0	0
"ASV94"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	547
"ASV940"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	88	0	0
"ASV941"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	88	0
"ASV942"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	88	0
"ASV943"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellis"	0	0	0	88	0
"ASV944"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	87	0	0	0	0
"ASV945"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	87	0	0	0	0
"ASV946"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Commensalibacter"	NA	0	0	87	0	0
"ASV947"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	87	0	0
"ASV948"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	87	0	0
"ASV949"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	87	0	0
"ASV95"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	540	0	0
"ASV950"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA	86	0	0	0	0
"ASV951"	"Bacteria"	NA	NA	NA	NA	NA	NA	86	0	0	0	0
"ASV952"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	86	0	0	0	0
"ASV953"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	86	0	0
"ASV954"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	86	0	0
"ASV955"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	86	0
"ASV956"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	85	0	0	0	0
"ASV957"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	85	0	0	0	0
"ASV958"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	85	0	0	0	0
"ASV959"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA	85	0	0	0	0
"ASV96"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	536	0	0
"ASV960"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	85	0	0
"ASV961"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	85	0	0
"ASV962"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	85	0
"ASV963"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	85	0
"ASV964"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	85	0
"ASV965"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	85	0
"ASV966"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	84	0	0	0	0
"ASV967"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	84	0	0	0	0
"ASV968"	"Bacteria"	NA	NA	NA	NA	NA	NA	84	0	0	0	0
"ASV969"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	84	0	0	0	0
"ASV97"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	0	532
"ASV970"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	84	0	0	0	0
"ASV971"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	84	0	0	0	0
"ASV972"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	84	0	0
"ASV973"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	84	0	0
"ASV974"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	84	0
"ASV975"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellis"	0	0	0	84	0
"ASV976"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellis"	0	0	0	84	0
"ASV977"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA	83	0	0	0	0
"ASV978"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	83	0	0
"ASV979"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	83	0
"ASV98"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA	0	529	0	0	0
"ASV980"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	82	0	0	0	0
"ASV981"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	82	0	0	0	0
"ASV982"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	82	0	0
"ASV983"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	82	0	0
"ASV984"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	82	0
"ASV985"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	81	0	0	0	0
"ASV986"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	81	0	0	0	0
"ASV987"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	81	0	0
